Date,UPV,DNV,ADV,DEC,SPX,Lows,Highs,AAII,VIX
10/4/2006,593.86,726.84,1400.0,1894.0,1296.61,1.1259,2.4834,-4.66,12.19
11/4/2006,314.14,1250.0,879.0,2414.0,1286.58,1.2987,2.1277,-4.66,13.0
12/4/2006,774.86,588.86,1722.0,1540.0,1288.12,1.3958,1.143,-4.66,12.76
13/4/2006,650.95,555.37,1492.0,1787.0,1289.12,0.9072,1.7302,-9.28,12.38
17/4/2006,544.53,696.4,1470.0,1830.0,1285.33,1.1285,3.2849,-9.28,12.58
18/4/2006,1645.84,170.11,2629.0,715.0,1307.64,1.3287,8.0673,-9.28,11.4
19/4/2006,1096.77,609.38,2044.0,1272.0,1309.93,1.8309,10.686,-9.28,11.32
20/4/2006,973.61,779.78,1550.0,1739.0,1311.46,2.9985,7.9001,-32.54,11.64
21/4/2006,888.04,832.5,1765.0,1544.0,1311.28,3.0032,8.9172,-32.54,11.59
24/4/2006,510.32,952.09,1314.0,1960.0,1308.11,3.4101,3.909,-32.54,11.75
25/4/2006,640.89,1009.58,1235.0,2062.0,1301.74,2.755,4.5375,-32.54,11.75
26/4/2006,994.22,738.92,1832.0,1471.0,1305.41,5.0733,5.7849,-32.54,11.76
27/4/2006,1018.22,1021.02,1661.0,1611.0,1309.72,5.5233,4.9869,-15.78,11.84
28/4/2006,1026.76,722.08,1973.0,1298.0,1310.61,3.8015,5.2601,-15.78,11.59
1/5/2006,735.86,937.34,1467.0,1823.0,1305.19,3.5332,6.9598,-15.78,12.54
2/5/2006,1136.31,507.45,2083.0,1189.0,1313.21,2.7883,6.8845,-15.78,11.99
3/5/2006,644.23,1047.38,1400.0,1880.0,1307.85,2.1424,5.5556,-15.78,11.99
4/5/2006,1041.55,642.87,2046.0,1219.0,1312.25,2.3337,7.3306,-8.22,11.86
5/5/2006,1313.33,340.12,2449.0,853.0,1325.76,3.0832,11.556,-8.22,11.62
8/5/2006,810.89,708.56,1672.0,1615.0,1324.66,4.1279,8.9322,-8.22,12.0
9/5/2006,778.42,694.68,1639.0,1683.0,1325.14,3.5579,8.0589,-8.22,11.99
10/5/2006,693.83,884.62,1470.0,1821.0,1322.85,2.2794,6.5293,-8.22,11.78
11/5/2006,288.79,1499.92,698.0,2618.0,1305.92,2.5671,5.6219,9.8,12.49
12/5/2006,276.26,1535.61,661.0,2619.0,1291.24,2.3269,0.8504,9.8,14.19
15/5/2006,789.1,1049.32,1395.0,1890.0,1294.5,2.6285,0.7312,9.8,13.57
16/5/2006,755.66,889.24,1707.0,1567.0,1292.08,1.1614,1.0228,9.8,13.35
17/5/2006,204.57,1857.53,595.0,2743.0,1270.32,1.3093,0.6098,9.8,16.26
18/5/2006,463.71,1301.77,1232.0,2035.0,1261.81,1.5019999999999998,0.2926,-21.22,16.99
19/5/2006,1337.59,833.44,1937.0,1353.0,1267.03,2.4666,0.409,-21.22,17.18
22/5/2006,476.69,1547.28,1105.0,2211.0,1262.07,3.5246,0.4949,-21.22,17.72
23/5/2006,828.18,1053.99,1495.0,1807.0,1256.58,5.6012,0.5236,-21.22,18.26
24/5/2006,867.66,1339.6,1385.0,1943.0,1258.57,5.1185,0.2038,-21.22,17.36
25/5/2006,1436.13,238.29,2541.0,745.0,1272.88,3.2145,0.6723,-33.93,15.5
26/5/2006,1026.92,277.44,2311.0,954.0,1280.16,6.1847,0.9706,-33.93,14.26
30/5/2006,170.39,1366.95,766.0,2554.0,1259.84,3.8619,0.4952,-33.93,18.66
31/5/2006,1617.38,309.77,2453.0,850.0,1270.09,3.9147,0.9881,-33.93,16.44
1/6/2006,1408.78,260.22,2566.0,720.0,1285.71,4.5706,1.8129,-38.46,14.52
2/6/2006,935.91,592.3,2209.0,1109.0,1288.22,2.9378,2.4752,-38.46,14.32
5/6/2006,140.14,1470.96,704.0,2604.0,1265.29,5.444,1.462,-38.46,16.65
6/6/2006,620.11,1240.62,1145.0,2124.0,1263.85,1.6077,0.7028,-38.46,17.34
7/6/2006,578.53,1214.75,1297.0,1973.0,1256.15,1.8529,0.6425,-38.46,17.8
8/6/2006,1002.37,1461.54,1421.0,1867.0,1257.93,3.1459,0.5243,-47.54,18.35
9/6/2006,584.08,980.28,1504.0,1758.0,1252.3,2.7027,0.7944,-47.54,18.12
12/6/2006,161.92,1425.0,716.0,2591.0,1236.4,0.8154,0.5538,-47.54,20.96
13/6/2006,367.59,1899.81,776.0,2550.0,1223.69,1.8713,0.2918,-47.54,23.81
14/6/2006,1269.96,655.02,1757.0,1556.0,1230.04,3.2211,0.1745,-47.54,21.46
15/6/2006,1867.21,83.397,2703.0,626.0,1256.16,2.1612,0.5795,-47.18,15.9
16/6/2006,601.4,1365.3,1198.0,2089.0,1251.54,5.3015,0.4654,-47.18,17.25
19/6/2006,294.39,1178.59,866.0,2442.0,1240.14,1.1474,0.7284,-47.18,17.83
20/6/2006,616.24,824.41,1438.0,1840.0,1240.12,4.3136,0.5828,-47.18,16.69
21/6/2006,1331.71,298.61,2449.0,838.0,1252.2,8.1121,0.8161,-47.18,15.52
22/6/2006,443.64,979.63,1117.0,2149.0,1245.6,7.1262,0.6131,-31.2,15.88
23/6/2006,766.15,607.98,1618.0,1635.0,1244.5,2.8977,0.6115,-31.2,15.89
26/6/2006,911.01,398.82,2065.0,1236.0,1250.56,2.356,0.9012,-31.2,15.62
27/6/2006,302.22,1220.86,939.0,2360.0,1239.2,3.8753,0.8729,-31.2,16.4
28/6/2006,932.25,516.46,2013.0,1284.0,1246.0,4.5746,0.5552,-31.2,15.79
29/6/2006,1699.73,134.1,2801.0,509.0,1272.87,3.1186,2.7445,-22.81,13.03
30/6/2006,1232.2,844.02,2301.0,1050.0,1270.2,4.5255,3.4343,-22.81,13.08
3/7/2006,559.29,193.37,2393.0,842.0,1280.19,4.834,3.3214,-22.81,13.05
5/7/2006,350.27,1140.52,923.0,2426.0,1270.9,5.1744,1.8748,-22.81,14.15
6/7/2006,802.62,550.51,2066.0,1250.0,1274.08,6.5755,2.1783,-24.59,13.65
7/7/2006,394.95,997.37,1254.0,2052.0,1265.48,6.1952,2.2087,-24.59,13.97
10/7/2006,685.72,552.88,2014.0,1275.0,1267.34,3.0657,1.9426,-24.59,14.02
11/7/2006,864.13,674.18,2079.0,1234.0,1272.52,1.6739,1.8524,-24.59,13.14
12/7/2006,303.72,1117.49,1026.0,2301.0,1258.6,1.7306,1.8852,-24.59,14.49
13/7/2006,211.64,1545.02,793.0,2553.0,1242.29,1.2199,0.779,-27.01,17.79
14/7/2006,487.59,1188.61,1060.0,2222.0,1236.2,1.5693,0.6979,-27.01,18.05
17/7/2006,585.37,850.49,1370.0,1927.0,1234.49,1.6527,0.6075,-27.01,18.64
18/7/2006,847.9,806.07,1785.0,1515.0,1236.86,2.5181,0.7813,-27.01,17.74
19/7/2006,1719.5,136.0,2886.0,471.0,1259.81,2.8712,2.0467,-27.01,15.55
20/7/2006,409.43,1242.94,1065.0,2249.0,1249.13,4.6739999999999995,1.8906,-52.3,16.21
21/7/2006,405.17,1482.49,1123.0,2178.0,1240.29,5.8447,1.1936,-52.3,17.4
24/7/2006,1400.96,160.32,2718.0,613.0,1260.91,4.0498,2.4128,-52.3,14.98
25/7/2006,1249.26,465.39,2240.0,1063.0,1268.88,5.2083,2.8497,-52.3,14.85
26/7/2006,948.04,834.21,1823.0,1498.0,1268.4,1.0666,2.7722,-52.3,14.62
27/7/2006,665.54,1134.13,1428.0,1880.0,1263.2,1.6579,3.5134,-30.23,14.94
28/7/2006,1336.97,316.6,2662.0,650.0,1278.55,4.425,3.4412,-30.23,14.33
31/7/2006,740.87,803.41,1646.0,1639.0,1276.66,1.4535,2.6132,-30.23,14.95
1/8/2006,589.26,1014.81,1279.0,2027.0,1270.92,1.2504,2.1258,-30.23,15.05
2/8/2006,1179.29,532.82,2286.0,1020.0,1278.55,1.5016,4.0442,-30.23,14.34
3/8/2006,967.67,813.37,1981.0,1305.0,1280.27,2.2648,3.562,-37.08,14.46
4/8/2006,791.55,893.66,1864.0,1428.0,1279.36,1.5165,5.5539,-37.08,14.34
7/8/2006,495.51,821.99,1262.0,2044.0,1275.77,1.1324,1.7191,-37.08,15.23
8/8/2006,523.46,1055.54,1345.0,1959.0,1271.48,0.8438,2.5559,-37.08,15.23
9/8/2006,595.68,1072.58,1402.0,1906.0,1265.95,1.1971,3.2136,-37.08,15.2
10/8/2006,922.19,634.66,1991.0,1311.0,1271.81,0.7851,1.3647,-26.82,14.46
11/8/2006,372.76,923.37,1146.0,2165.0,1266.74,1.3986,1.1665,-26.82,14.3
14/8/2006,722.7,631.47,1815.0,1487.0,1268.21,1.7136,2.4341,-26.82,14.26
15/8/2006,1321.95,171.75,2820.0,536.0,1285.58,2.3079,3.1682,-26.82,13.42
16/8/2006,1254.83,312.43,2531.0,790.0,1295.43,2.9617,4.4483,-26.82,12.41
17/8/2006,834.47,698.59,1791.0,1526.0,1297.48,1.9539,3.6469,-38.94,12.24
18/8/2006,812.78,500.63,1887.0,1369.0,1302.3,1.3909,2.535,-38.94,11.64
21/8/2006,379.1,705.54,1351.0,1943.0,1297.52,0.4896,2.9044,-38.94,12.22
22/8/2006,677.95,508.36,1934.0,1376.0,1298.82,0.5199,3.3884,-38.94,12.19
23/8/2006,334.21,834.09,1023.0,2261.0,1292.99,0.6657,2.8754,-38.94,12.4
24/8/2006,593.74,611.66,1769.0,1506.0,1296.06,0.3497,2.0087,-21.3,12.4
25/8/2006,499.28,535.27,1699.0,1569.0,1295.09,0.4938,2.0069999999999997,-21.3,12.31
28/8/2006,811.94,326.19,2326.0,987.0,1301.79,0.5213,4.2319,-21.3,12.18
29/8/2006,924.58,421.19,2255.0,1067.0,1304.28,0.4938,4.8745,-21.3,12.28
30/8/2006,714.96,540.65,2084.0,1225.0,1304.27,0.9316,6.3676,-21.3,12.22
31/8/2006,717.25,566.05,1955.0,1319.0,1303.82,0.7563,5.3566,-16.85,12.31
1/9/2006,808.44,289.49,2135.0,1098.0,1311.01,0.4638,5.3235,-16.85,11.96
5/9/2006,821.85,497.61,1905.0,1384.0,1313.25,0.8653,5.0464,-16.85,12.63
6/9/2006,243.14,1170.73,665.0,2651.0,1300.26,0.3763,1.7625,-16.85,13.74
7/9/2006,490.3,943.19,1106.0,2178.0,1294.02,0.2329,1.2551,-14.02,13.88
8/9/2006,742.66,521.35,2015.0,1259.0,1298.92,0.29,1.9084,-14.02,13.16
11/9/2006,708.77,919.28,1459.0,1775.0,1299.54,0.5779,2.7027,-14.02,12.99
12/9/2006,1365.41,412.88,2521.0,815.0,1313.11,0.9632,5.2433,-14.02,11.92
13/9/2006,1112.89,509.33,2277.0,1053.0,1318.07,1.0276,5.5346,-14.02,11.18
14/9/2006,540.64,888.5,1325.0,1952.0,1316.28,1.557,2.9617,-4.11,11.55
15/9/2006,1178.27,927.51,1953.0,1365.0,1319.87,1.1587,5.591,-4.11,11.76
18/9/2006,828.53,642.8,1631.0,1670.0,1321.18,0.5506,3.1829,-4.11,11.78
19/9/2006,530.09,942.23,1424.0,1862.0,1318.31,0.5807,2.4135,-4.11,11.98
20/9/2006,982.87,587.36,2156.0,1137.0,1325.17,0.6952,5.9063,-4.11,11.39
21/9/2006,606.98,1044.03,1374.0,1944.0,1318.03,0.3472,4.2127,-4.5,12.25
22/9/2006,514.16,886.41,1240.0,2046.0,1314.78,1.105,2.1283,-4.5,12.59
25/9/2006,1225.95,508.25,2275.0,1054.0,1326.37,1.1929,3.9907,-4.5,12.12
26/9/2006,1207.49,464.42,2137.0,1188.0,1336.34,0.8425,5.5988,-4.5,11.53
27/9/2006,946.2,739.89,2066.0,1285.0,1336.59,1.4286,5.7316,-4.5,11.58
28/9/2006,739.03,715.83,1756.0,1534.0,1339.15,2.0532,4.4412,2.64,11.72
29/9/2006,629.56,788.32,1340.0,1946.0,1335.85,0.5483,3.5839,2.64,11.98
2/10/2006,508.43,823.74,1486.0,1802.0,1331.32,0.4608,3.708,2.64,12.57
3/10/2006,818.39,857.35,1711.0,1582.0,1334.11,0.4064,4.2633,2.64,12.24
4/10/2006,1525.63,307.92,2614.0,717.0,1350.22,0.3497,7.5591,2.64,11.86
5/10/2006,1096.62,583.64,2220.0,1070.0,1353.22,1.3341,8.4519,-24.45,11.98
6/10/2006,531.72,1006.33,1208.0,2058.0,1349.58,1.9619,4.1168,-24.45,11.56
9/10/2006,728.38,493.53,1976.0,1275.0,1350.66,0.2614,5.274,-24.45,11.68
10/10/2006,912.63,536.2,1802.0,1486.0,1353.42,0.292,6.4675,-24.45,11.52
11/10/2006,643.28,909.89,1331.0,1972.0,1349.95,0.1768,4.3073,-24.45,11.62
12/10/2006,1278.46,257.14,2627.0,692.0,1362.83,0.348,8.9031,-2.05,11.09
13/10/2006,858.1,552.43,1942.0,1328.0,1365.62,0.3201,9.4449,-2.05,10.75
16/10/2006,971.73,450.37,2305.0,1014.0,1369.06,0.1455,10.012,-2.05,11.09
17/10/2006,448.57,1032.47,1262.0,2052.0,1364.05,0.1162,5.4156,-2.05,11.73
18/10/2006,749.42,812.62,1855.0,1448.0,1365.96,0.2597,9.0804,-2.05,11.34
19/10/2006,871.68,739.05,2033.0,1268.0,1366.96,0.1738,7.2443,8.4,10.9
20/10/2006,706.86,879.99,1479.0,1783.0,1368.6,0.0865,6.0606,8.4,10.63
23/10/2006,1018.18,504.63,1919.0,1368.0,1377.02,0.1449,7.5679,8.4,11.08
24/10/2006,963.64,671.19,1850.0,1459.0,1377.38,0.1166,7.1922,8.4,10.78
25/10/2006,1200.03,595.36,2237.0,1094.0,1382.22,0.2311,10.579,8.4,10.66
26/10/2006,1129.43,574.56,2292.0,1035.0,1389.09,0.2301,12.405999999999999,4.35,10.56
27/10/2006,386.83,1143.25,1164.0,2157.0,1377.34,0.2883,7.4913,4.35,10.8
30/10/2006,668.88,726.87,1777.0,1540.0,1377.93,0.2591,4.6424,4.35,11.2
31/10/2006,792.71,914.98,1682.0,1622.0,1377.94,0.2613,6.3995,4.35,11.1
1/11/2006,416.53,1356.58,1153.0,2168.0,1367.81,0.34600000000000003,6.9006,4.35,11.51
2/11/2006,763.46,872.38,1462.0,1810.0,1367.34,0.4612,3.3101,-12.51,11.42
3/11/2006,656.17,831.24,1529.0,1774.0,1364.3,0.9292,3.3207,-12.51,11.16
6/11/2006,1237.59,251.18,2508.0,810.0,1379.78,0.5826,5.9558,-12.51,11.16
7/11/2006,845.44,692.68,1862.0,1422.0,1382.84,0.3486,8.9239,-12.51,11.09
8/11/2006,952.06,687.34,2082.0,1201.0,1385.72,0.2625,7.6609,-12.51,10.75
9/11/2006,714.65,1079.83,1359.0,1907.0,1378.33,0.4661,6.5708,1.2,11.01
10/11/2006,784.22,608.77,2182.0,1100.0,1380.9,0.5573,6.0694,1.2,10.79
13/11/2006,798.41,586.79,1815.0,1513.0,1384.42,0.4377,7.5635,1.2,10.86
14/11/2006,1261.06,422.15,2441.0,871.0,1393.22,0.6928,10.152999999999999,1.2,10.5
15/11/2006,1143.28,523.12,2046.0,1235.0,1396.57,0.6075,11.100999999999999,1.2,10.31
16/11/2006,964.04,642.56,1765.0,1529.0,1399.76,0.2899,10.546,-6.87,10.16
17/11/2006,801.65,825.35,1547.0,1729.0,1401.2,0.3178,4.6911,-6.87,10.05
20/11/2006,676.57,780.11,1695.0,1623.0,1400.5,0.2914,9.0778,-6.87,9.97
21/11/2006,893.67,567.82,2039.0,1286.0,1402.81,0.4047,8.1128,-6.87,9.9
22/11/2006,840.55,465.66,2016.0,1271.0,1406.09,0.4315,10.739,-6.87,10.14
24/11/2006,215.03,278.0,1673.0,1416.0,1400.95,0.29100000000000004,7.7417,-16.13,10.73
27/11/2006,172.48,1404.17,623.0,2722.0,1381.9,0.0918,4.9611,-16.13,12.3
28/11/2006,969.97,592.82,2144.0,1173.0,1386.72,0.5192,3.9352,-16.13,11.62
29/11/2006,1308.47,276.52,2665.0,675.0,1399.48,0.4919,8.2322,-16.13,10.83
30/11/2006,1207.83,708.99,2136.0,1187.0,1400.63,0.2889,10.931,-19.56,10.91
1/12/2006,661.11,1012.38,1529.0,1788.0,1396.71,0.3479,8.6566,-19.56,11.66
4/12/2006,1046.86,342.05,2559.0,786.0,1409.12,0.1157,14.546,-19.56,11.23
5/12/2006,1000.18,520.77,2074.0,1216.0,1414.76,0.2309,16.887999999999998,-19.56,11.27
6/12/2006,682.64,834.29,1506.0,1832.0,1412.9,0.2307,10.236,-19.56,11.33
7/12/2006,525.82,897.6,1366.0,1944.0,1407.29,0.261,9.9188,-22.12,12.67
8/12/2006,710.62,622.38,1602.0,1670.0,1409.84,0.3787,6.087999999999999,-22.12,12.07
11/12/2006,712.78,575.51,1975.0,1341.0,1413.04,0.4638,7.912999999999999,-22.12,10.71
12/12/2006,563.48,948.35,1464.0,1879.0,1411.56,0.5181,7.6857,-22.12,10.65
13/12/2006,757.73,675.62,1757.0,1584.0,1413.21,0.462,8.6053,-22.12,10.18
14/12/2006,1176.94,352.24,2128.0,1206.0,1425.49,0.2887,11.085,-17.34,9.97
15/12/2006,967.93,1050.73,1535.0,1753.0,1427.09,0.261,9.6288,-17.34,10.05
18/12/2006,542.47,927.53,1153.0,2174.0,1422.48,0.6344,6.9204,-17.34,10.6
19/12/2006,894.96,643.6,1797.0,1518.0,1425.55,0.5183,4.4342,-17.34,10.3
20/12/2006,718.29,640.39,1850.0,1470.0,1423.53,0.3745,7.2313,-17.34,10.26
21/12/2006,447.61,877.25,1388.0,1950.0,1418.3,0.2871,5.3115,-21.84,10.53
22/12/2006,298.98,671.65,1261.0,1973.0,1410.77,0.2347,3.4918,-21.84,11.36
26/12/2006,556.58,219.1,2295.0,1027.0,1416.9,0.6899,4.7715,-21.84,11.26
27/12/2006,841.84,125.96,2615.0,727.0,1426.84,0.4604,8.0863,-21.84,10.64
28/12/2006,360.21,520.24,1451.0,1828.0,1424.73,0.664,6.0912,-8.0,10.99
29/12/2006,285.79,723.45,1269.0,2047.0,1418.3,0.5201,4.7385,-8.0,11.56
3/1/2007,969.24,1031.94,1785.0,1614.0,1416.6,0.2607,9.4781,-8.0,12.04
4/1/2007,774.5,941.82,1651.0,1696.0,1418.34,1.0437,4.2072,-1.72,11.51
5/1/2007,425.07,1267.43,845.0,2477.0,1409.71,1.3982,2.5353,-1.72,12.14
8/1/2007,930.03,617.67,1952.0,1349.0,1412.84,0.9731,3.3884,-1.72,12.0
9/1/2007,763.41,921.58,1867.0,1437.0,1412.11,1.0372,4.2014,-1.72,11.91
10/1/2007,867.67,676.09,1676.0,1634.0,1414.85,1.0585,4.1631,-1.72,11.47
11/1/2007,1178.27,476.96,2325.0,997.0,1423.83,0.9590000000000001,8.039,-11.12,10.87
12/1/2007,1047.09,456.97,2179.0,1097.0,1430.73,0.695,6.6997,-11.12,10.15
16/1/2007,722.37,760.75,1685.0,1672.0,1431.9,14.933,8.1151,-11.12,10.74
17/1/2007,832.55,649.15,1757.0,1553.0,1430.62,1.0647,7.1801,-11.12,10.59
18/1/2007,620.94,974.87,1300.0,2019.0,1426.37,0.8673,6.2662,15.36,10.85
19/1/2007,1151.74,474.53,2316.0,1001.0,1430.5,0.9423,5.5088,15.36,10.4
22/1/2007,433.4,1010.13,1201.0,2111.0,1422.95,0.9187,5.3364,15.36,10.77
23/1/2007,1106.93,542.23,2167.0,1132.0,1427.99,4.9244,6.9095,15.36,10.34
24/1/2007,1181.77,389.86,2313.0,1014.0,1440.13,0.4661,8.96,15.36,9.89
25/1/2007,464.48,1285.36,788.0,2575.0,1423.9,0.4317,7.2244,-20.98,11.22
26/1/2007,777.36,708.15,1915.0,1378.0,1422.18,0.4343,3.6564,-20.98,11.13
29/1/2007,728.25,802.76,1821.0,1502.0,1420.62,0.6899,4.9411,-20.98,11.45
30/1/2007,1067.47,434.26,2361.0,975.0,1428.82,0.6379,5.4787,-20.98,10.96
31/1/2007,1240.24,471.11,2243.0,1079.0,1438.24,0.377,9.0595,-20.98,10.42
1/2/2007,1294.05,383.0,2454.0,889.0,1445.94,0.636,12.514000000000001,-7.37,10.31
2/2/2007,779.45,619.62,1898.0,1375.0,1448.39,0.5474,11.859000000000002,-7.37,10.08
5/2/2007,682.89,698.41,1503.0,1808.0,1446.99,0.7139,9.299,-7.37,10.55
6/2/2007,837.97,606.26,2102.0,1209.0,1448.0,0.6384,10.913,-7.37,10.65
7/2/2007,755.66,675.68,1918.0,1366.0,1450.02,0.6033,13.482000000000001,-7.37,10.32
8/2/2007,747.22,832.3,1570.0,1715.0,1448.31,0.2595,8.9322,-7.7,10.44
9/2/2007,417.75,1171.38,995.0,2313.0,1438.06,0.5752,7.4375,-7.7,11.1
12/2/2007,463.33,846.48,1289.0,2022.0,1433.37,0.2622,2.8796,-7.7,11.61
13/2/2007,1142.63,292.18,2409.0,922.0,1444.26,0.8734,5.1304,-7.7,10.34
14/2/2007,1129.77,362.21,2239.0,1090.0,1455.3,0.2028,11.677999999999999,-7.7,10.23
15/2/2007,762.17,583.98,1937.0,1359.0,1456.81,0.4607,10.105,-4.86,10.22
16/2/2007,672.83,675.21,1664.0,1648.0,1455.54,0.145,6.8418,-4.86,10.02
20/2/2007,780.68,503.85,2061.0,1280.0,1459.68,0.8798,12.299000000000001,-4.86,10.24
21/2/2007,671.75,738.77,1523.0,1781.0,1457.63,0.4655,8.6619,-4.86,10.2
22/2/2007,664.17,781.88,1534.0,1736.0,1456.38,0.4067,11.719000000000001,7.69,10.18
23/2/2007,592.67,831.89,1602.0,1711.0,1451.19,1.1635,6.0562,7.69,10.58
26/2/2007,773.95,753.1,1649.0,1658.0,1449.38,0.4638,8.2875,7.69,11.15
27/2/2007,22.903000000000002,2304.08,458.0,2921.0,1399.04,0.1739,2.0725,7.69,18.31
28/2/2007,1381.27,753.43,2099.0,1245.0,1406.82,0.1165,1.9919,7.69,15.42
1/3/2007,765.28,1427.12,1309.0,1992.0,1403.17,0.4619,1.9516,-26.73,15.82
2/3/2007,227.36,1620.91,812.0,2510.0,1387.17,0.3161,1.7539,-26.73,18.61
5/3/2007,169.76,1809.84,591.0,2783.0,1374.12,0.7482,0.9527,-26.73,19.63
6/3/2007,1722.35,114.02,2786.0,566.0,1395.41,0.691,1.6479,-26.73,15.96
7/3/2007,852.03,837.94,1670.0,1646.0,1391.97,1.4199,1.5657,-26.73,15.24
8/3/2007,1270.51,366.93,2507.0,821.0,1401.89,0.4636,2.4928,-28.41,14.29
9/3/2007,776.63,612.08,1958.0,1316.0,1402.85,2.015,2.0973,-28.41,14.09
12/3/2007,853.16,596.33,2163.0,1159.0,1406.6,0.6351,2.858,-28.41,13.99
13/3/2007,110.06,1851.81,582.0,2783.0,1377.95,0.8477,2.1727,-28.41,18.13
14/3/2007,1414.59,625.73,2026.0,1301.0,1387.17,3.06,1.0417,-28.41,17.27
15/3/2007,1102.25,390.2,2354.0,955.0,1392.28,0.8384,2.0349,-34.02,16.43
16/3/2007,612.67,1383.44,1259.0,2036.0,1386.94,0.5799,2.1866,-34.02,16.79
19/3/2007,1211.03,210.87,2508.0,795.0,1402.06,0.5507,2.8472,-34.02,14.59
20/3/2007,1052.29,378.27,2362.0,952.0,1410.94,0.8739,3.9988,-34.02,13.27
21/3/2007,1481.24,143.09,2738.0,590.0,1435.04,1.0104,7.1491,-34.02,12.19
22/3/2007,746.86,853.75,1673.0,1624.0,1434.54,2.7227,6.2446,-12.23,12.93
23/3/2007,832.22,553.83,1886.0,1374.0,1436.11,2.5203,5.1215,-12.23,12.95
26/3/2007,724.61,728.87,1617.0,1674.0,1437.5,2.5752,5.0508,-12.23,13.16
27/3/2007,368.95,1001.94,1008.0,2292.0,1428.61,0.7267,3.4971,-12.23,13.48
28/3/2007,334.39,1109.15,1135.0,2182.0,1417.23,0.6706,2.9591,-12.23,14.98
29/3/2007,935.25,546.39,2089.0,1228.0,1422.53,0.4067,4.2541,-14.64,15.14
30/3/2007,673.94,835.12,1811.0,1488.0,1420.86,0.3187,4.0976,-14.64,14.64
2/4/2007,951.87,527.43,2085.0,1221.0,1424.55,0.5789,5.8515,-14.64,14.53
3/4/2007,1208.45,319.33,2439.0,872.0,1437.77,3.4272,9.1121,-14.64,13.46
4/4/2007,751.73,623.66,1800.0,1482.0,1439.37,0.2049,7.2342,-14.64,13.24
5/4/2007,819.62,406.43,2005.0,1237.0,1443.76,0.2903,7.454,-35.48,13.23
9/4/2007,694.69,530.59,1626.0,1679.0,1444.61,0.8092,9.4688,-35.48,13.14
10/4/2007,805.41,485.86,2052.0,1257.0,1448.39,0.9283,8.1639,-35.48,12.68
11/4/2007,467.19,1092.93,1057.0,2240.0,1438.87,0.5828,5.5006,-35.48,13.49
12/4/2007,1084.23,388.77,2203.0,1119.0,1447.8,1.9180000000000001,5.2113,-18.31,12.71
13/4/2007,911.25,477.74,1987.0,1300.0,1452.85,0.3202,7.4592,-18.31,12.2
16/4/2007,1240.59,295.49,2417.0,895.0,1468.47,0.3486,13.037,-18.31,11.98
17/4/2007,787.04,760.53,1613.0,1703.0,1471.48,0.4385,10.667,-18.31,12.14
18/4/2007,753.3,834.03,1418.0,1846.0,1472.5,0.7506,7.0242,-18.31,12.42
19/4/2007,632.67,958.09,1170.0,2081.0,1470.73,0.6153,5.0703,-6.12,12.54
20/4/2007,1554.17,376.06,2561.0,731.0,1484.35,0.9878,10.91,-6.12,12.07
23/4/2007,635.78,788.99,1580.0,1712.0,1480.93,0.8440000000000001,9.593,-6.12,13.04
24/4/2007,766.54,871.88,1454.0,1831.0,1480.41,0.6369,6.4965,-6.12,13.12
25/4/2007,1358.86,304.81,2327.0,962.0,1495.42,0.2914,12.799000000000001,-6.12,13.21
26/4/2007,766.34,905.91,1521.0,1744.0,1494.25,0.2323,10.297,-21.51,12.79
27/4/2007,549.41,910.34,1397.0,1861.0,1494.07,0.5507,6.0819,-21.51,12.45
30/4/2007,343.94,1353.76,907.0,2405.0,1482.37,0.1749,6.7595,-21.51,14.22
1/5/2007,978.69,771.27,1807.0,1460.0,1486.3,0.2931,6.9685,-21.51,13.51
2/5/2007,1375.01,295.35,2483.0,841.0,1495.92,0.1462,7.2258,-21.51,13.08
3/5/2007,1018.75,551.35,1883.0,1389.0,1502.39,0.4651,8.2339,-42.86,13.09
4/5/2007,921.78,595.08,1941.0,1309.0,1505.62,0.6961,10.767000000000001,-42.86,12.91
7/5/2007,773.32,505.98,1808.0,1463.0,1509.48,0.3207,10.017000000000001,-42.86,13.15
8/5/2007,584.39,903.55,1319.0,1931.0,1507.72,0.5834,4.6898,-42.86,13.21
9/5/2007,1068.6,476.92,2069.0,1191.0,1512.58,0.5263,9.1042,-42.86,12.88
10/5/2007,161.18,1350.76,740.0,2567.0,1491.47,0.9283,4.1228,-14.29,13.6
11/5/2007,1165.55,239.89,2563.0,754.0,1505.85,0.4353,4.2782,-14.29,12.95
14/5/2007,546.43,832.52,1160.0,2137.0,1503.15,0.4655,6.3663,-14.29,13.96
15/5/2007,677.42,944.7,1220.0,2031.0,1501.19,0.59,6.789,-14.29,14.01
16/5/2007,1074.19,410.36,2076.0,1211.0,1514.14,0.233,4.9913,-14.29,13.5
17/5/2007,680.77,762.55,1273.0,2022.0,1512.75,0.6991,5.8382,-23.22,13.51
18/5/2007,1215.74,410.37,2047.0,1235.0,1522.75,0.5544,8.5781,-23.22,12.76
21/5/2007,926.09,560.83,1950.0,1314.0,1525.1,0.8187,10.485,-23.22,13.3
22/5/2007,747.24,714.45,1785.0,1523.0,1524.12,1.2806,7.6878,-23.22,13.06
23/5/2007,774.74,813.92,1357.0,1940.0,1522.28,0.5523,9.6662,-23.22,13.24
24/5/2007,322.78,1441.08,616.0,2688.0,1507.51,1.1655,3.5195,-25.3,14.08
